id,product_name,category,brand,price,rating,in_stock,description
182,Orbit Gaming Laptop 965Max,Laptops,Orbit,1189.42,4.7,False,Orbit Gaming Laptop 965Max - Built with cutting-edge technology for superior experience. Perfect for office work.
183,Quantum Phone Case 104S,Accessories,Quantum,2027.09,1.3,True,Quantum Phone Case 104S - High durability with modern aesthetics. Perfect for daily use.
184,Eclipse Smartphone 619Pro,Electronics,Eclipse,2965.05,1.6,True,Eclipse Smartphone 619Pro - Optimized for productivity and entertainment. Perfect for gaming.
185,CoreX Phone Case 747S,Accessories,CoreX,2438.4,4.9,False,CoreX Phone Case 747S - High durability with modern aesthetics. Perfect for daily use.
186,Vertex Webcam 782Max,Peripherals,Vertex,499.31,3.4,True,Vertex Webcam 782Max - Built with cutting-edge technology for superior experience. Perfect for gaming.
187,HyperX Sandals 747Pro,Footwear,HyperX,1068.63,4.1,True,HyperX Sandals 747Pro - Engineered for gamers and power users. Perfect for daily use.
188,Aero Phone Case 863S,Accessories,Aero,1584.32,2.0,True,Aero Phone Case 863S - High durability with modern aesthetics. Perfect for gaming.
189,NovaTech Running Shoes 917Max,Footwear,NovaTech,660.99,2.2,True,NovaTech Running Shoes 917Max - Premium build quality with advanced features. Perfect for daily use.
190,Orbit Ultrabook 242Max,Laptops,Orbit,2528.79,1.8,True,Orbit Ultrabook 242Max - Premium build quality with advanced features. Perfect for office work.
191,Prime Business Laptop 559Pro,Laptops,Prime,2439.95,3.1,False,Prime Business Laptop 559Pro - Premium build quality with advanced features. Perfect for multimedia.
192,NovaTech Drone 325S,Electronics,NovaTech,1618.3,4.9,False,NovaTech Drone 325S - Built with cutting-edge technology for superior experience. Perfect for gaming.
193,HyperX Gaming Mouse 143S,Peripherals,HyperX,793.94,1.7,False,HyperX Gaming Mouse 143S - High durability with modern aesthetics. Perfect for gaming.
194,Zenith Hiking Boots 178S,Footwear,Zenith,2119.41,1.5,False,Zenith Hiking Boots 178S - Engineered for gamers and power users. Perfect for office work.
195,NovaTech Bluetooth Speaker 373Max,Audio,NovaTech,1085.98,2.6,False,NovaTech Bluetooth Speaker 373Max - Built with cutting-edge technology for superior experience. Perfect for gaming.
196,CoreX Backpack 371X,Accessories,CoreX,2198.02,1.9,True,CoreX Backpack 371X - Designed for everyday performance and reliability. Perfect for gaming.
197,Quantum Bluetooth Speaker 166X,Audio,Quantum,1253.96,2.3,True,Quantum Bluetooth Speaker 166X - High durability with modern aesthetics. Perfect for daily use.
198,Zenith Running Shoes 568Max,Footwear,Zenith,793.1,3.9,True,Zenith Running Shoes 568Max - Designed for everyday performance and reliability. Perfect for multimedia.
199,CoreX Wireless Earbuds 770Max,Audio,CoreX,1840.93,3.8,False,CoreX Wireless Earbuds 770Max - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
200,CoreX Camera 752X,Electronics,CoreX,1619.2,3.0,True,CoreX Camera 752X - Built with cutting-edge technology for superior experience. Perfect for office work.
201,Vertex Wireless Earbuds 264S,Audio,Vertex,189.62,3.1,True,Vertex Wireless Earbuds 264S - Premium build quality with advanced features. Perfect for daily use.
202,Pulse Wireless Earbuds 984Lite,Audio,Pulse,2532.44,3.8,False,Pulse Wireless Earbuds 984Lite - High durability with modern aesthetics. Perfect for office work.
203,Nimbus Ultrabook 157Pro,Laptops,Nimbus,1602.18,3.4,False,Nimbus Ultrabook 157Pro - Optimized for productivity and entertainment. Perfect for daily use.
204,Zenith Ultrabook 422Pro,Laptops,Zenith,1836.7,1.0,False,Zenith Ultrabook 422Pro - Built with cutting-edge technology for superior experience. Perfect for travel.
205,Aero Wireless Earbuds 387Max,Audio,Aero,2150.2,2.8,True,Aero Wireless Earbuds 387Max - Compact and lightweight for easy portability. Perfect for office work.
206,Vertex VR Headset 677Max,Gaming,Vertex,2291.69,4.1,True,Vertex VR Headset 677Max - High durability with modern aesthetics. Perfect for office work.
207,Nimbus Wireless Earbuds 870S,Audio,Nimbus,2237.96,2.6,False,Nimbus Wireless Earbuds 870S - Compact and lightweight for easy portability. Perfect for daily use.
208,CoreX Wireless Earbuds 912Max,Audio,CoreX,155.88,4.3,True,CoreX Wireless Earbuds 912Max - Designed for everyday performance and reliability. Perfect for gaming.
209,Prime Hiking Boots 756Pro,Footwear,Prime,32.48,2.6,True,Prime Hiking Boots 756Pro - Comfortable ergonomic design with long-lasting battery life. Perfect for multimedia.
210,Orbit Smartwatch 448X,Electronics,Orbit,1958.74,4.4,True,Orbit Smartwatch 448X - High durability with modern aesthetics. Perfect for gaming.
211,Nimbus Camera 598Pro,Electronics,Nimbus,176.25,1.9,False,Nimbus Camera 598Pro - Compact and lightweight for easy portability. Perfect for office work.
212,Fusion Smartwatch 521X,Electronics,Fusion,2735.51,2.4,True,Fusion Smartwatch 521X - Compact and lightweight for easy portability. Perfect for multimedia.
213,Orbit Camera 289Max,Electronics,Orbit,1607.5,3.1,True,Orbit Camera 289Max - Premium build quality with advanced features. Perfect for office work.
214,Orbit Mechanical Keyboard 264Max,Peripherals,Orbit,138.04,3.3,False,Orbit Mechanical Keyboard 264Max - Engineered for gamers and power users. Perfect for daily use.
215,Prime Webcam 316Lite,Peripherals,Prime,314.77,3.0,False,Prime Webcam 316Lite - High durability with modern aesthetics. Perfect for travel.
216,CoreX Phone Case 867Lite,Accessories,CoreX,953.63,3.3,False,CoreX Phone Case 867Lite - Comfortable ergonomic design with long-lasting battery life. Perfect for travel.
217,Prime Bluetooth Speaker 183Max,Audio,Prime,963.94,4.9,True,Prime Bluetooth Speaker 183Max - Optimized for productivity and entertainment. Perfect for gaming.
218,HyperX Business Laptop 282Max,Laptops,HyperX,1295.69,2.2,False,HyperX Business Laptop 282Max - Built with cutting-edge technology for superior experience. Perfect for travel.
219,NovaTech Camera 278X,Electronics,NovaTech,2148.76,3.3,False,NovaTech Camera 278X - Premium build quality with advanced features. Perfect for daily use.
220,Aero Smart Wallet 300Pro,Accessories,Aero,1496.49,4.9,True,Aero Smart Wallet 300Pro - Optimized for productivity and entertainment. Perfect for multimedia.
221,Volt Running Shoes 912Pro,Footwear,Volt,2274.49,4.2,True,Volt Running Shoes 912Pro - Optimized for productivity and entertainment. Perfect for daily use.
222,Eclipse Sneakers 712Pro,Footwear,Eclipse,1085.95,3.7,True,Eclipse Sneakers 712Pro - High durability with modern aesthetics. Perfect for multimedia.
223,Quantum Smartphone 583S,Electronics,Quantum,859.89,1.7,False,Quantum Smartphone 583S - Built with cutting-edge technology for superior experience. Perfect for office work.
224,Fusion Smartphone 608S,Electronics,Fusion,1430.47,2.9,False,Fusion Smartphone 608S - Premium build quality with advanced features. Perfect for gaming.
225,HyperX Smart Wallet 435S,Accessories,HyperX,1696.32,2.1,False,HyperX Smart Wallet 435S - Engineered for gamers and power users. Perfect for travel.
226,Pulse Wireless Earbuds 599S,Audio,Pulse,2419.34,4.1,True,Pulse Wireless Earbuds 599S - Built with cutting-edge technology for superior experience. Perfect for gaming.
227,Prime Smartwatch 879S,Electronics,Prime,2281.78,4.5,False,Prime Smartwatch 879S - High durability with modern aesthetics. Perfect for multimedia.
228,HyperX Sneakers 592X,Footwear,HyperX,1000.78,2.8,True,HyperX Sneakers 592X - Premium build quality with advanced features. Perfect for travel.
229,Zenith Wireless Earbuds 881Max,Audio,Zenith,248.79,3.3,True,Zenith Wireless Earbuds 881Max - Optimized for productivity and entertainment. Perfect for office work.
230,Volt Mechanical Keyboard 180S,Peripherals,Volt,979.26,3.2,False,Volt Mechanical Keyboard 180S - Premium build quality with advanced features. Perfect for office work.
231,NovaTech Noise Cancelling Headphones 453S,Audio,NovaTech,677.05,3.0,True,NovaTech Noise Cancelling Headphones 453S - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
232,Volt Wireless Earbuds 565X,Audio,Volt,1902.37,2.5,True,Volt Wireless Earbuds 565X - Engineered for gamers and power users. Perfect for travel.
233,Nimbus Bluetooth Speaker 795Max,Audio,Nimbus,1539.98,4.3,False,Nimbus Bluetooth Speaker 795Max - Comfortable ergonomic design with long-lasting battery life. Perfect for multimedia.
234,NovaTech Noise Cancelling Headphones 671S,Audio,NovaTech,167.5,4.5,False,NovaTech Noise Cancelling Headphones 671S - Engineered for gamers and power users. Perfect for travel.
235,Eclipse Gaming Laptop 417S,Laptops,Eclipse,2259.66,1.2,True,Eclipse Gaming Laptop 417S - Designed for everyday performance and reliability. Perfect for multimedia.
236,Zenith Gaming Chair 523S,Gaming,Zenith,184.34,2.9,False,Zenith Gaming Chair 523S - Optimized for productivity and entertainment. Perfect for travel.
237,HyperX VR Headset 509X,Gaming,HyperX,1358.06,4.2,False,HyperX VR Headset 509X - Engineered for gamers and power users. Perfect for travel.
238,Volt Running Shoes 954Lite,Footwear,Volt,2273.18,1.6,True,Volt Running Shoes 954Lite - Optimized for productivity and entertainment. Perfect for multimedia.
239,HyperX Gaming Console 882Lite,Gaming,HyperX,626.47,2.3,False,HyperX Gaming Console 882Lite - Premium build quality with advanced features. Perfect for travel.
240,Zenith Noise Cancelling Headphones 516Lite,Audio,Zenith,1483.75,4.9,False,Zenith Noise Cancelling Headphones 516Lite - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
241,HyperX Webcam 362Lite,Peripherals,HyperX,1346.73,4.5,True,HyperX Webcam 362Lite - Designed for everyday performance and reliability. Perfect for multimedia.
242,Quantum Running Shoes 220S,Footwear,Quantum,806.64,4.0,True,Quantum Running Shoes 220S - Premium build quality with advanced features. Perfect for daily use.
243,Eclipse Tablet 349Pro,Electronics,Eclipse,2613.94,3.2,False,Eclipse Tablet 349Pro - Optimized for productivity and entertainment. Perfect for multimedia.
244,Quantum Controller 125Lite,Gaming,Quantum,2820.05,1.3,False,Quantum Controller 125Lite - High durability with modern aesthetics. Perfect for travel.
245,Fusion Sandals 900Lite,Footwear,Fusion,2950.53,3.8,False,Fusion Sandals 900Lite - Designed for everyday performance and reliability. Perfect for daily use.
246,Aero Phone Case 389Lite,Accessories,Aero,548.28,4.7,False,Aero Phone Case 389Lite - Optimized for productivity and entertainment. Perfect for gaming.
247,Zenith Chromebook 450Lite,Laptops,Zenith,2470.35,4.7,False,Zenith Chromebook 450Lite - Premium build quality with advanced features. Perfect for multimedia.
248,HyperX Gaming Mouse 633X,Peripherals,HyperX,2791.73,3.5,False,HyperX Gaming Mouse 633X - Optimized for productivity and entertainment. Perfect for office work.
249,HyperX 4K Monitor 293X,Peripherals,HyperX,880.55,4.0,True,HyperX 4K Monitor 293X - Optimized for productivity and entertainment. Perfect for gaming.
250,Zenith Business Laptop 338Max,Laptops,Zenith,2563.79,3.4,False,Zenith Business Laptop 338Max - Premium build quality with advanced features. Perfect for multimedia.
251,HyperX Gaming Laptop 135S,Laptops,HyperX,1503.69,2.6,False,HyperX Gaming Laptop 135S - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
252,NovaTech Gaming Console 944Pro,Gaming,NovaTech,2785.31,4.8,True,NovaTech Gaming Console 944Pro - Designed for everyday performance and reliability. Perfect for travel.
253,Orbit Running Shoes 886Max,Footwear,Orbit,2160.63,3.3,True,Orbit Running Shoes 886Max - High durability with modern aesthetics. Perfect for daily use.
254,Aero Chromebook 112Pro,Laptops,Aero,431.24,4.1,False,Aero Chromebook 112Pro - High durability with modern aesthetics. Perfect for office work.
255,NovaTech Smartwatch 200X,Electronics,NovaTech,1480.22,2.4,False,NovaTech Smartwatch 200X - Built with cutting-edge technology for superior experience. Perfect for gaming.
256,Pulse Noise Cancelling Headphones 265S,Audio,Pulse,1255.12,2.0,True,Pulse Noise Cancelling Headphones 265S - Engineered for gamers and power users. Perfect for travel.
257,Vertex Running Shoes 191S,Footwear,Vertex,731.25,3.0,False,Vertex Running Shoes 191S - High durability with modern aesthetics. Perfect for multimedia.
258,Vertex Ultrabook 685Pro,Laptops,Vertex,2698.64,4.2,False,Vertex Ultrabook 685Pro - Built with cutting-edge technology for superior experience. Perfect for office work.
259,Nimbus Controller 769S,Gaming,Nimbus,1520.62,3.4,True,Nimbus Controller 769S - Comfortable ergonomic design with long-lasting battery life. Perfect for office work.
260,Aero 4K Monitor 365Lite,Peripherals,Aero,718.78,4.2,False,Aero 4K Monitor 365Lite - Compact and lightweight for easy portability. Perfect for gaming.
261,Eclipse Drone 611X,Electronics,Eclipse,1687.75,2.9,False,Eclipse Drone 611X - High durability with modern aesthetics. Perfect for daily use.
262,Orbit Smart Wallet 478Lite,Accessories,Orbit,2767.05,4.2,True,Orbit Smart Wallet 478Lite - Premium build quality with advanced features. Perfect for gaming.
263,Volt VR Headset 824Pro,Gaming,Volt,839.62,1.3,False,Volt VR Headset 824Pro - Designed for everyday performance and reliability. Perfect for daily use.
264,Prime Controller 212X,Gaming,Prime,167.49,2.0,True,Prime Controller 212X - Engineered for gamers and power users. Perfect for office work.
265,Quantum Sneakers 356X,Footwear,Quantum,928.7,4.1,False,Quantum Sneakers 356X - Built with cutting-edge technology for superior experience. Perfect for gaming.
266,Vertex Controller 805S,Gaming,Vertex,2355.55,4.0,False,Vertex Controller 805S - Optimized for productivity and entertainment. Perfect for multimedia.
267,NovaTech Wireless Earbuds 131Lite,Audio,NovaTech,2985.53,3.1,False,NovaTech Wireless Earbuds 131Lite - Designed for everyday performance and reliability. Perfect for office work.
268,Aero Drone 767Max,Electronics,Aero,1123.84,1.0,False,Aero Drone 767Max - Built with cutting-edge technology for superior experience. Perfect for gaming.
269,Vertex Sandals 947Pro,Footwear,Vertex,2159.58,2.0,True,Vertex Sandals 947Pro - Engineered for gamers and power users. Perfect for office work.
270,Quantum Gaming Console 136Lite,Gaming,Quantum,2669.19,3.3,True,Quantum Gaming Console 136Lite - High durability with modern aesthetics. Perfect for daily use.
271,Strive Smart Wallet 255S,Accessories,Strive,1903.26,2.6,False,Strive Smart Wallet 255S - Designed for everyday performance and reliability. Perfect for daily use.
272,Eclipse Ultrabook 308S,Laptops,Eclipse,2639.42,4.4,False,Eclipse Ultrabook 308S - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
273,CoreX Smartwatch 439Pro,Electronics,CoreX,2058.05,3.5,False,CoreX Smartwatch 439Pro - Compact and lightweight for easy portability. Perfect for office work.
274,HyperX Smartphone 500Pro,Electronics,HyperX,859.86,1.9,False,HyperX Smartphone 500Pro - Premium build quality with advanced features. Perfect for daily use.
275,Eclipse Gaming Console 174Max,Gaming,Eclipse,1125.34,1.3,True,Eclipse Gaming Console 174Max - Optimized for productivity and entertainment. Perfect for daily use.
276,Vertex Gaming Console 595S,Gaming,Vertex,2278.01,3.3,False,Vertex Gaming Console 595S - Comfortable ergonomic design with long-lasting battery life. Perfect for daily use.
277,Prime Camera 602Max,Electronics,Prime,150.85,4.7,False,Prime Camera 602Max - Compact and lightweight for easy portability. Perfect for office work.
278,Nimbus Noise Cancelling Headphones 750X,Audio,Nimbus,1544.93,2.1,True,Nimbus Noise Cancelling Headphones 750X - Compact and lightweight for easy portability. Perfect for daily use.
279,Nimbus Wireless Earbuds 175Pro,Audio,Nimbus,1230.87,2.2,False,Nimbus Wireless Earbuds 175Pro - Comfortable ergonomic design with long-lasting battery life. Perfect for gaming.
280,Nimbus Sandals 296Max,Footwear,Nimbus,1036.37,2.4,True,Nimbus Sandals 296Max - Comfortable ergonomic design with long-lasting battery life. Perfect for office work.
